,0.7_4,0.7_24,0.7_72,3.7_4,3.7_24,3.7_72
Rv2060,,-1.171820816,-1.901850156,,,
Rv2061c,,-1.262739826,-1.633456663,-1.56577389,-2.362671188,-2.170333934
Rv2062c,,-1.474010881,-1.605944045,-1.694242989,-1.99300867,
Rv2063,,,,,,
Rv2063A,,,,,1.426794602,1.820934163
Rv2064,,,,,,
Rv2065,,-1.08382685,,,,
Rv2066,,-1.375905462,-1.475508046,-1.414786127,-1.77503895,-1.121155149
Rv2067c,,-1.130018872,,,-1.209993109,
Rv2068c,,,,,,
Rv2069,,-1.163806178,-1.257070291,,-1.09804321,-1.922154226
Rv2070c,,,-1.370906961,-1.072169512,-1.354300104,
Rv2071c,,-1.021333144,-1.096538315,-1.465661725,-1.427322013,
Rv2072c,,,,,,
Rv2073c,,,,,,1.972927945
Rv2074,-1.918127746,-2.352650754,-2.200871553,-2.277843352,-3.61559736,-4.240355951
Rv2075c,,,,1.372087327,,1.591590634
Rv2076c,,,,,,2.508372583
Rv2077A,,,,,,
Rv2077c,,,,1.077458913,1.178311175,
Rv2078,,-1.654506981,,,,-1.05287166
Rv2079,,-1.592978251,,,-1.784916225,-1.931742109
Rv2080,-1.215686105,-2.089789192,-1.622660908,-1.572169501,-2.553373131,-2.102444859
Rv2081c,,,,1.249570222,,
Rv2082,,-1.258598972,-1.223817443,-1.063402553,,
Rv2083,,-1.719465004,-1.960650287,-1.423853182,-1.441524081,
Rv2084,-1.757142592,-2.044301045,-2.29429315,-3.154061902,-3.340719576,
Rv2085,-1.782453766,-1.792590897,-1.808986502,-2.481511934,-3.410701486,-1.111034586
Rv2086,,-1.177454536,,-1.238883103,-1.886593038,
Rv2088,,,,,-2.087931351,
Rv2089c,,,,,1.805610258,2.25596934
Rv2090,,,,,,
Rv2091c,,-1.020259299,-1.141607913,,,-1.099218291
Rv2092c,-1.74425487,-2.505694152,-2.413066017,-1.491577336,-1.329600745,
Rv2093c,,,,,,
Rv2094c,,,-1.196923982,,,-2.222875146
Rv2095c,,-1.464541311,-1.255171662,-1.774312425,-3.395480967,-1.433336556
Rv2096c,,,,-2.176393225,-3.296767936,-1.275189599
Rv2097c,,-1.203570931,,-2.908464617,-3.74001524,-1.631408269
Rv2098c,,,,,,2.67292924
Rv2099c,,,,,,
Rv2100,,,,,,
Rv2101,,,,-1.253766141,-2.181917209,-2.077370187
Rv2102,,,-1.346889783,-2.754576224,-4.3030733,-4.109645927
Rv2103c,,,,,,
Rv2104c,,,,,,
Rv2107,,,,1.050482692,,1.768696864
Rv2108,,,,,,
Rv2109c,-1.23578064,-1.286856575,-1.231676294,-2.118992345,-2.708509556,-2.958698055
Rv2110c,,,,,-1.731383768,-2.294513805
Rv2111c,,,,,-1.043561043,-2.12541704
Rv2112c,,-1.282275361,-1.199309581,-1.34285126,-1.909277943,
Rv2113,,-1.004266276,-1.04103088,,,-1.483272006
Rv2114,,-1.09932824,-1.242259568,,,-1.824435034
Rv2115c,,-1.236866898,-1.570012606,,-1.303622707,-1.456377538
Rv2116,,,,2.758501949,2.833817027,1.730035651
Rv2117,,,,3.054873752,3.486190177,1.942445423
Rv2118c,,-1.166273542,,,-2.013393982,
Rv2119,,-1.799389828,-1.638334701,,-1.55880829,-1.423877493
Rv2120c,,-1.149542697,-1.261783498,,,-1.593351766
Rv2121c,,,,,,1.124585123
Rv2122c,,,,1.379938836,2.382313539,2.701779513
Rv2123,,,,,,
Rv2124c,,,,,,
Rv2125,,,,,,
Rv2126c,,-1.112053879,,,,1.927553525
Rv2127,-1.963524887,-1.976108033,-1.944314056,-2.377001237,-3.232270118,-3.291513938
Rv2128,-1.769868487,-2.274495183,-2.014548064,-2.670629576,-3.667933106,-3.068124297
Rv2129c,,,,,,-1.061848953
Rv2130c,,,,-1.200483842,-1.544627617,
Rv2131c,,,,,,
Rv2132,,-1.057148532,,,1.092077319,
Rv2133c,,,,,-1.144700834,
Rv2134c,,,-1.190679514,,-1.175090573,
Rv2135c,,-1.546030378,-1.913670397,,-1.693629185,
Rv2136c,,,,,,
Rv2137c,,,-2.184549736,,,-3.004144614
Rv2138,,-1.311077467,-1.03408351,,,
Rv2139,-1.226370438,-1.47030194,-1.344518866,-2.536161888,-2.85201616,-1.012738731
Rv2140c,,,,,,
Rv2141c,,,,,,
Rv2142A,,,,,,
Rv2142c,,,,,,
Rv2143,,,,1.405124316,1.589383668,
Rv2144c,,,,,,
Rv2145c,,,,,,
Rv2146c,,,,,-1.067936421,-1.347490953
Rv2147c,,,,,-2.504898478,-3.423921567
Rv2148c,-1.135954006,,,-1.179817216,-2.270760496,
Rv2149c,,,,,-1.770102762,-1.472232864
Rv2150c,-1.19617253,,,,-2.152651856,-2.315461673
Rv2151c,-1.686258241,-2.648148225,-2.052897919,-2.642415068,-4.458433029,-1.578933357
Rv2152c,-1.882940658,-2.446714952,-1.841461755,-3.065453453,-3.997832836,-1.449990449
Rv2153c,,-1.768970391,-1.144233199,,-2.380319176,
Rv2154c,-1.427384551,-1.208270217,,-2.291398487,-3.870079501,-1.291654386
Rv2155c,,-1.227838283,-1.171754926,-1.342155396,-1.984703561,
Rv2156c,,-1.485807826,-1.763806458,-2.053603712,-1.356673558,
Rv2157c,,-1.205169337,-1.440318493,-1.574007677,,1.341900218
Rv2158c,,,-1.025994929,1.149469585,2.082941395,1.799270181
Rv2159c,,,-1.604754639,1.956741309,2.998447135,1.43197266
Rv2160c,1.428719242,,-1.232267571,2.545923384,3.279100162,1.493752328
Rv2161c,,,,1.647437076,2.052075005,
Rv2162c,,,,,1.680293677,
Rv2163c,-1.245382093,-1.44412388,,-1.687074901,-2.942334453,-1.499767049
Rv2164c,,-1.372537506,,,-1.313512657,
Rv2165c,,-1.170913766,,,,
Rv2166c,,,,,,-1.820423312
Rv2169c,,,-1.577924229,,,-1.646561913
Rv2170,,-1.413975208,-1.330828522,,,
Rv2171,,-1.127707619,,-1.16367161,-2.010516419,-1.978113483
Rv2172c,,,,,,
Rv2173,,-1.985199405,-1.657795695,-1.240597142,-1.97918331,-1.768660111
Rv2174,-1.605941845,-2.135191938,-1.82091512,-2.687723636,-3.761571015,-2.569623503
Rv2175c,,,,,,
Rv2176,,,-1.20442096,,,
Rv2177c,,,1.566871691,,,
Rv2178c,,,,,,
Rv2179c,,,,,,
Rv2180c,,,,1.299289526,1.667017629,1.834555634
Rv2181,,-1.019876114,,,-1.781558427,-1.458976317
Rv2182c,,,,,,
Rv2183c,,,,,,
Rv2184c,,,,,,
Rv2185c,,,,,,
Rv2186c,,-1.233684201,-1.114103941,,-1.070981539,-1.262647038
Rv2187,,-1.318836769,-1.562397126,,,-2.66150912
Rv2188c,,,,,,
Rv2189c,,,-1.515310653,-1.711477364,-1.150939153,-1.139295447
Rv2190c,,-1.231013398,-2.324000434,-1.317096139,-1.13260343,-2.462291338
Rv2191,,-1.983631629,-1.267163493,,-2.061155066,
Rv2192c,,-1.386283047,-1.761768632,-1.194102969,,
Rv2193,,-1.375638802,-2.090541324,-1.44331516,-2.250178409,-3.357118405
Rv2194,-1.417477049,-1.605500584,-2.070237548,-4.753906217,-4.865650577,-3.618488984
Rv2195,-1.81797153,-1.612475118,-2.188609214,-5.636607568,-5.825681246,-4.411982328
Rv2196,-2.120391,-1.934383969,-2.579196573,-6.079134351,-6.326831384,-4.929386722
Rv2197c,,,,,-1.288589274,-1.218847487
Rv2198c,,,,,,
Rv2199c,-1.46669777,-1.386182435,-1.655016976,-2.527895083,-2.707259647,-2.144488004
Rv2200c,-1.06773095,-1.642558941,-1.951099802,-1.448674627,-1.849465375,-1.808314478
Rv2201,,,,,,
Rv2202c,,,,,1.874545887,1.69711365
Rv2203,,,,,,-2.007253608
Rv2204c,,,,1.290767989,,
Rv2205c,,,,,,
Rv2206,,-1.625939487,-1.760829383,-1.562608405,-2.24354171,-1.624007129
Rv2207,,-1.560011034,-1.57258196,-2.070732114,-2.555640112,-1.491527654
Rv2208,,-1.589221175,-1.846660966,-1.609973228,-3.073025907,-2.169524455
Rv2209,,,,1.484834629,1.709379018,
Rv2210c,,,,,,
Rv2211c,,,,,,
Rv2212,,,,,,
Rv2213,,,,,,
Rv2214c,,-1.840955408,-1.760449806,-1.075268889,-1.870327795,-2.43559163
Rv2215,,-1.445679906,-1.346475403,,,
Rv2216,,-1.085314373,,-1.038448649,-1.198807067,-1.16446873
Rv2217,,,,,-1.056684513,
Rv2218,,-1.265538451,-1.1021647,-1.915516822,-2.229599179,
Rv2219,,-1.126132889,,-1.377710577,,
Rv2219A,,-1.014185,-1.153020818,,,
Rv2220,,,-1.100048655,,,-1.701822329
Rv2221c,,,,,-1.019818769,
Rv2222c,,-1.150274241,-1.087976863,,-1.399738803,-1.536611137
Rv2223c,,-1.520612392,-1.254571235,-1.563929035,-2.607640953,
Rv2224c,,-1.017288526,,-1.334614591,-1.579775907,
Rv2225,,,,2.383690314,2.108434458,
Rv2226,,,,2.020608161,2.068564137,
Rv2227,,,,,,
Rv2228c,-1.278375442,-1.591214978,-1.564653794,-2.717634156,-4.43088833,-2.692946195
Rv2229c,-1.022712923,-1.357501927,-1.307464965,-2.811324278,-3.609879142,-1.72273901
Rv2230c,,-1.264706172,-1.090879367,-2.061823286,-2.654279054,-1.218726941
Rv2231A,2.238565429,,2.270113555,2.386755072,2.317366583,4.339648914
Rv2231B,,,,1.513090095,2.573817959,
Rv2231c,,-1.279154188,-1.082048599,,-2.054118647,
Rv2232,,,,,,
Rv2234,,,,-1.303832387,-1.51609903,
Rv2235,,,,-1.858387822,-1.899844092,
Rv2236c,,,,,,2.295749686
Rv2237,,-1.102565558,-1.109684407,,-1.855143413,-2.050605809
Rv2237A,,,,,,-1.742334415
Rv2238c,-1.296804369,-1.318230546,-1.173679486,-1.606078125,-1.90304481,-2.351973074
Rv2239c,-1.274706028,-1.240954779,-1.073179391,-1.515483478,,-1.683257894
Rv2240c,,,,,,-1.4299394
Rv2241,-1.340906011,-1.820876127,-1.928411498,-2.590644677,-3.23879416,-2.665080452
Rv2242,,-1.120852687,,-1.279139376,-2.402650861,-1.635564563
Rv2243,,,,1.760774184,,
Rv2244,,-1.212900831,,,-1.185247605,-2.465352679
Rv2245,,-1.074431651,-1.107975202,,-1.609955278,-2.661003268
Rv2246,,-1.139643716,-1.077466131,,-1.533190098,-2.140393005
Rv2247,,-1.303504052,-1.249871762,-1.096574817,-1.994962947,-2.46299303
Rv2248,,,,,,
Rv2249c,,-1.089113397,,,,1.999075905
Rv2250c,,-1.02404122,,,,2.444889538
Rv2251,,-1.311913157,-1.37618044,,,
Rv2252,,-1.273788739,-1.244574643,,-1.154859405,-1.290943036
Rv2253,,,,1.972641473,,
Rv2254c,,,3.187914128,2.407978271,,2.62906697
Rv2256c,,,,,,-1.099787831
Rv2257c,,-1.432577671,-1.333410622,-1.277168475,-2.385691789,-2.66455827
Rv2258c,,-1.382430362,-1.169946894,-1.005317116,-2.02016026,-2.302967661
Rv2259,,-1.137869487,,-1.244681991,-2.432263576,-2.269735235
Rv2260,,,,-1.892102348,-3.079572237,-2.219287331
Rv2261c,,,-1.902587061,,,-1.480377004
Rv2263,,,-1.152024435,,,
Rv2264c,,,,,,
Rv2265,,,,,,
Rv2266,,,,,,
Rv2267c,,-2.184477848,-1.151897309,,-4.207158761,-2.688147248
Rv2268c,,-1.996030367,-1.27773682,,-2.377029681,-2.45963688
Rv2269c,,,,,,
Rv2270,,,,,,2.312601328
Rv2271,,-1.052403363,,-1.128394759,-1.763563781,-1.66875008
Rv2272,,,,,-1.392827976,
Rv2273,,,,,-1.301769611,
Rv2274A,,-1.795134593,,,-3.857880736,-1.21840064
Rv2274c,,,1.446823717,,,2.720305689
Rv2275,,-1.566393742,,-1.674968929,-3.335548882,-1.605446239
Rv2276,-1.455410509,-1.677113974,,-3.566909749,-4.703752108,-2.372783954
Rv2277c,,,,,,
Rv2280,,-1.168551798,-1.38448323,,,-1.898925638
Rv2281,,,,,,
Rv2282c,,-1.175482388,,,-1.704783607,
Rv2283,,-1.967104308,,,,
Rv2284,,-1.498181902,-1.053070985,,-2.912927709,-1.883685969
Rv2285,,-1.279883457,,-1.651376051,-2.737809265,-1.398368723
Rv2286c,,-1.314783789,-1.689893107,,,-1.199939694
Rv2287,,,,,,
Rv2288,,-1.730199879,-2.403425842,,-1.778771228,-3.976708037
Rv2289,-1.332814004,-1.69458923,-2.338145971,-1.573664338,-2.91076653,-3.60112607
Rv2290,,-1.175893431,-1.101191687,,,-1.356551013
Rv2291,,-1.028674558,,,,
Rv2292c,,-1.491577949,,,-1.172103969,-1.375831175
Rv2293c,,-1.373244122,-1.370604844,,-1.520308767,-2.471804229
Rv2294,,,,,-1.072118777,
Rv2295,,,,,,
Rv2296,,-1.067321083,-1.025327588,,,
Rv2297,,-1.342819338,-1.10093487,,,
Rv2298,,-1.022315501,,,,
Rv2299c,,,,,,-1.883283893
Rv2300c,,-1.343885708,-1.430551406,,,-1.643851645
Rv2301,2.646581601,,,1.518862052,1.566548825,-1.190695601
Rv2302,2.295490678,,,1.20660959,1.401427669,-1.655986767
Rv2303c,,,,,,
Rv2304c,,,,1.983341924,,
Rv2305,,,,,,
Rv2306A,,,,,,
Rv2307A,,,,,,
Rv2307B,,-1.094578452,,,,
Rv2307D,,-1.152465918,,,,
Rv2307c,,,,,,
Rv2308,,-1.425271793,,,,
Rv2309A,,-1.20927296,,,,1.436086222
Rv2310,,,,,,
Rv2311,,-1.255175184,-1.583691955,,-1.079299057,
Rv2312,,-1.069837596,-1.274977308,,,-1.174544348
Rv2313c,,-1.167356613,-1.173956069,,-1.605964974,-1.81469605
Rv2314c,,-1.514307384,-1.273877261,-1.779806981,-3.065786663,-2.151902649
Rv2315c,,-1.507448667,-1.097501598,-2.001421248,-3.037426491,-1.705606382
Rv2316,,-1.777275242,-1.718588406,,-2.352012362,-1.561148028
Rv2317,,-1.466188495,-1.321794763,,-3.450877223,-1.922376562
Rv2318,,-1.08945253,-1.246032864,,-1.616965207,-1.662658486
Rv2319c,,-1.736920422,-1.463900653,,-1.794315347,-1.536870115
Rv2320c,,-1.748374287,-1.471780789,,-2.387074363,-1.24018418
Rv2323c,,-1.135421238,-2.004384856,,-1.41039085,-1.729533209
Rv2324,,-1.868907671,-1.813063313,,-1.92742809,-1.529501101
Rv2325c,,-1.221077243,-1.203597031,-1.696875989,-2.924343691,-1.856646667
Rv2326c,,-1.182723929,-1.08131813,-1.895297142,-2.524160156,-1.122737649
Rv2327,,,,,,
Rv2328,,,,,,
Rv2329c,,,,-1.00014967,-1.749485584,-2.36860176
Rv2330c,,-1.638617332,-1.778860872,,,-1.166656655
Rv2331,,,,,,
Rv2331A,,,,,,
Rv2332,,,,,,1.888975741
Rv2333c,,-1.395615833,-1.845543429,,,-1.747250834
Rv2334,-1.217550834,-2.111002123,-1.381144207,-1.553928262,-2.736150156,-1.892689523
Rv2335,-1.063405808,-2.089682818,-1.339531025,-2.220301564,-2.892753489,-2.284024185
Rv2336,-1.667225064,-2.613861391,-2.004439109,,-1.540873667,-2.093524758
Rv2337c,,,-1.756894767,,,-1.949671864
Rv2338c,,-1.364760187,-2.047933553,,,-1.76703619
Rv2339,-1.91437514,-2.512793456,-2.231527557,-1.927403437,-2.867912036,-2.156706316
Rv2340c,,,,2.098045199,,1.745895939
Rv2341,,,,,,
Rv2342,,-1.233625754,-1.680631972,,,-1.498550185
Rv2343c,,,,,,
Rv2344c,,-1.244658597,,,,
Rv2345,,-1.005995458,-1.100804774,-1.30585093,-1.851366567,-1.305472525
Rv2346c,,,,1.272846462,1.087730511,-2.333190966
Rv2347c,,,-1.353193974,,,-2.853445566
Rv2348c,,,,,,-2.557772455
Rv2349c,-1.082253759,-2.128318442,-2.090570939,-1.551546888,-4.088148272,-3.47667056
Rv2350c,-1.703555916,-2.12472541,-2.05259661,-2.501958607,-4.628195876,-3.665909456
Rv2351c,,-1.570065215,-1.681925611,,-1.108443679,-1.494910663
Rv2352c,,,,,,
Rv2353c,,,,,,5.042054717
Rv2357c,,,,-1.030207353,,-2.072247806
Rv2358,,,,1.510299838,1.590819528,
Rv2359,,,,,,
Rv2360c,,-1.161559053,,-1.495065971,-2.852685321,-1.795019708
Rv2361c,,,,,-2.19651671,-1.670126303
Rv2362c,,,,,,
Rv2363,,,,,,
Rv2364c,-2.448105204,-2.844504436,-2.244758136,-2.994945991,-4.228699867,-1.223477685
Rv2365c,-1.635478096,-2.578053378,-1.697590875,-1.98953654,-3.636539107,-1.078526431
Rv2366c,-2.102262561,-2.37232657,-1.873004542,-2.38475262,-3.583020747,-1.038814739
Rv2367c,-1.746373542,-2.016204755,-1.518109642,-2.122850146,-2.956871228,
Rv2368c,-1.556117003,-1.757942468,-1.348856426,-1.523740168,-2.465419655,
Rv2369c,,,,,,
Rv2370c,,-1.079254101,,,,2.294297995
Rv2371,,,,,1.261908534,
Rv2372c,,,,,1.680394844,2.632071457
Rv2373c,,,,,,2.000654033
Rv2374c,,,,1.451423075,,
Rv2375,,-1.117907894,-1.658689472,,,-2.184244746
Rv2376c,,,,1.330313536,,-1.836001345
Rv2377c,-2.929924884,-1.79338187,-2.589746925,-2.666739718,-2.194650523,-1.447022668
Rv2378c,-2.504071454,-1.727799304,-2.278476289,-3.010626392,-2.270954242,-1.067329551
Rv2379c,-1.916251824,-1.43609704,-1.791490068,-2.471197849,-2.176982359,-1.139172446
Rv2380c,-1.712395697,,-1.585363324,-2.496226475,-1.728505533,-1.028032557
Rv2381c,-1.008018051,,-1.487437953,-2.583608146,-1.852152131,-1.922937509
Rv2382c,,,,-2.229187275,,
Rv2383c,,,,,2.661858343,2.04274044
Rv2384,,,,,1.435239629,
Rv2385,,,-1.203128144,,,
Rv2386c,,,,,2.281193033,
Rv2387,,,,,,-1.192538723
Rv2388c,,-1.272732195,-1.010852906,,,
Rv2389c,,-1.3237422,-1.46626144,,,-1.526811812
Rv2390c,,-1.941171819,-2.305144479,,,-1.952579807
Rv2391,,,-1.566097276,,,-2.658226519
Rv2392,,-1.013621698,-1.437827999,,-1.042599812,-2.514686285
Rv2393,,-1.254404562,-1.647029436,,,-2.353854844
Rv2394,,-1.455975266,-1.902951298,-1.248562937,-1.461545179,-1.752863334
Rv2395,,-1.218607955,-1.501510664,-1.210851092,-1.705369952,
Rv2395A,,,-1.173175448,2.351046635,2.381598768,
Rv2395B,,,,2.680164551,3.055182897,2.062307911
Rv2396,,,,3.441660592,3.805653244,2.92275123
Rv2397c,,-1.015222707,,-1.226578595,-2.246256048,-1.17661186
Rv2398c,-1.16807838,,,-2.636688949,-3.183181266,
Rv2399c,,,,-2.147366641,-2.129834618,
Rv2400c,,,,-1.053971966,-1.437509192,
Rv2401,,,,,,3.766902588
Rv2401A,,,-1.108446363,,,-1.498546841
Rv2402,,,,,,
Rv2403c,,,,-2.656338101,-2.944106068,-1.015836288
Rv2404c,,,,-1.286471489,-1.253283132,
Rv2405,,-1.436858424,-2.069973691,,,-1.218989908
Rv2406c,,-1.430990241,-2.663522332,,,-1.405636381
Rv2407,,,,,,1.616976855
Rv2408,,,,,,2.660772056
Rv2409c,,,,-2.29503522,-2.298892688,
Rv2410c,,,,-1.660384518,-2.086015843,
Rv2411c,,,,,,
Rv2412,,,,1.629176558,1.787084962,
Rv2413c,,,,,,
Rv2414c,,,,1.865792716,2.301552722,2.183486882
Rv2415c,4.417093253,2.960437918,3.72710436,2.25828305,3.395174624,3.661598937
Rv2416c,6.28457799,4.297162368,4.321326444,3.002848802,3.925422892,2.583969364
Rv2417c,,-1.493038726,-1.090739287,-2.086929318,-2.844032048,
Rv2418c,,,,-2.416877836,-2.500281419,-1.021707691
Rv2419c,,,,-1.582843856,-2.239290203,-1.293853531
Rv2420c,,,,-1.014777861,,
Rv2421c,,,,,,
Rv2422,,,,,,
Rv2423,,-1.050390163,,,,
Rv2424c,,,,,,
Rv2425c,-1.176073937,-1.698813113,-1.276887081,-2.416228208,-3.163662833,-1.049699722
Rv2426c,,-1.126591611,,-1.725404379,-2.345012531,
Rv2427A,,,1.618091165,,,4.376215496
Rv2427c,,,,,-1.628743528,
Rv2428,,,,1.477677933,,
Rv2429,,,1.666833607,,-1.111408384,
Rv2430c,,,1.026462248,,-1.48623201,
Rv2431c,,,1.80389703,,,
Rv2432c,,,2.034419793,,,
Rv2433c,,-1.333472041,-1.096089744,,,
Rv2434c,,-2.171272569,-1.392015549,-1.117106503,-3.293426805,-1.203626265
Rv2435c,,-1.795075115,,,-1.851580313,
Rv2436,,-1.418390577,,,-1.698060073,
Rv2437,,-1.945480642,,,-3.099358996,
Rv2438A,,,,,4.095946761,4.606785886
Rv2438c,,,,,,
Rv2439c,,,,2.445074788,3.423493041,2.485561887
Rv2440c,1.803945566,,1.870853823,3.25006433,4.107577208,3.247976687
Rv2441c,,,,2.09169447,,1.661760224
Rv2442c,,,,2.103025099,,
Rv2443,,,,2.026612047,1.705795092,
Rv2444c,,,,,,
Rv2445c,,,,,,-1.714458832
Rv2446c,,,,-2.841237133,-2.974068666,-1.245484359
Rv2447c,,,,-2.158320007,-2.302469285,
Rv2448c,,,,,,1.537466625
Rv2449c,1.488358332,,,2.157639491,2.314392088,2.018130922
Rv2450c,,,5.317395365,2.44463561,4.290892444,8.487204231
Rv2451,,,,,4.271939111,3.693089928
Rv2452c,,,1.313767114,-1.022894449,,
Rv2453c,,,,-1.24117174,,
Rv2454c,,,,,,
Rv2455c,,,,1.133797865,1.402961975,
Rv2456c,,,,,-1.137056842,
Rv2457c,,,-1.188341439,,-2.381615466,-2.879052967
Rv2458,,,-1.304334161,,,
Rv2459,,-1.363075948,-2.870861015,,-1.903163264,-3.482497806
Rv2460c,,,,,,-1.380786195
Rv2461c,,,,,,-1.286578167
Rv2462c,,,,,,
Rv2463,,-1.037933219,-1.338717386,,-1.359244358,-2.146308514
Rv2464c,,,,,1.557184525,1.866872405
Rv2465c,,,,,,3.125410961
Rv2466c,,,1.042292393,1.217240954,4.426065589,4.937091373
Rv2467,,-1.054187641,,-2.283899944,-2.625690374,-1.335706692
Rv2468A,,-1.381719866,-1.457099484,-1.278361935,-2.164145367,-2.557762461
Rv2468c,,-1.30299459,-1.475827842,,-2.056548175,-2.583235535
Rv2469c,,,,,,
Rv2470,,-1.474075427,-1.194997857,-1.22849926,-1.575082833,-1.390341449
Rv2471,-1.317794733,-1.527401947,,-2.622734286,-3.273771264,-1.025428318
Rv2472,,,,,1.041656502,
Rv2473,,,,,,
Rv2474c,-2.26325781,-1.834480493,-1.773507844,-3.757637555,-5.557946577,-3.853360895
Rv2475c,-2.30711479,-1.727022864,-1.854753297,-4.326515939,-5.365091707,-4.075173106
Rv2476c,-1.317073037,-1.424912212,-1.426898732,-3.408577907,-3.990779064,-2.880491033
Rv2477c,,-1.387625568,-1.032594208,-1.693442037,-2.031126742,-1.233708723
Rv2478c,,,,,,
Rv2481c,,,-1.237664656,,-1.506549114,-2.031128487
Rv2482c,,-1.214056103,-2.252539595,-1.820125992,-2.618514809,-3.464271074
Rv2483c,,,-1.964150781,-1.393017086,-2.423212116,-3.100260582
Rv2484c,,-1.163655983,-1.965605653,,-1.252861873,-2.48824417
Rv2485c,,-1.167567338,-4.456080366,,,-3.556198306
Rv2486,,-1.02108595,,1.817650721,1.750327214,1.211735228
Rv2487c,,-1.539050002,,,,
Rv2488c,,,,,,
Rv2489c,,,,,1.343573892,2.24919645
Rv2490c,,,,,,
Rv2491,,,,,,
Rv2492,,,,,,1.657226061
Rv2493,,-1.825774084,,,-1.778653065,-1.878588916
Rv2494,,-1.783691538,,,-2.862326823,-1.374618373
Rv2495c,-1.568643195,-1.953569481,,-2.412795245,-3.915594646,
Rv2496c,-1.116043155,-1.575002257,,-1.677845826,-2.620513702,
Rv2497c,,-1.24189292,,-1.009272161,-1.549697118,
Rv2498c,-1.928238019,-1.884457187,-1.611781462,-2.394377301,-3.251424576,-1.638592741
Rv2499c,-1.72890926,-2.024306742,-1.349010172,-2.611240348,-3.775098313,-1.293293107
Rv2500c,-1.53217734,-1.884519352,-1.397940494,-1.570878096,-3.265122169,-2.17781464
Rv2501c,,-1.781235018,-1.431285588,-1.139840756,-2.932620855,-1.217986655
Rv2502c,,-1.82302548,-1.632357813,-1.299759949,-2.601394097,-2.192611459
Rv2503c,,-1.466483369,-1.542436832,,-1.214644875,-1.827987764
Rv2504c,,-1.481326067,-1.774291071,,,-1.861140517
Rv2505c,,,,,,
Rv2506,,,,,-1.038834342,
Rv2507,,-1.494733121,-1.968409167,,-1.077147814,-1.110006241
Rv2508c,,,,,-1.655864985,-1.862980511
Rv2509,,-1.29421021,-1.223851127,-1.826129787,-2.859022087,-2.137122714
Rv2510c,,-1.019303152,-1.075962376,,-1.842038203,-1.560745342
Rv2511,,-1.295130155,-1.404519962,,-1.176165163,-1.660229611
Rv2512c,,,,,,2.833277056
Rv2513,,-1.333887427,,,-1.945565621,
Rv2514c,,-1.450861114,,,,
Rv2515c,,,,2.120173563,,1.852753633
Rv2516c,,,,1.988952631,1.584867797,
Rv2517c,,,,1.787052103,1.559119432,
Rv2518c,,,,1.340283566,,
Rv2519,,,,,,
Rv2520c,,,,,,
Rv2521,,,,,,
Rv2522c,,,,-1.255261962,,
Rv2523c,,,,-1.362098982,-1.299316378,
Rv2524c,,,,,,
Rv2525c,,-1.007082249,,,-1.816424843,-2.190388
Rv2526,,-1.519994412,-1.19386511,,,-1.696720818
Rv2527,,-1.308080914,,,-1.434093321,-1.829865313
Rv2528c,,,,,,
Rv2529,,-1.088741346,-1.093976316,,,
Rv2530A,,-1.821636601,-1.438281699,-1.073610353,-2.472460054,-1.392836399
Rv2530c,,-1.245899629,,-1.175387315,-2.029331536,
Rv2531c,,-1.491237104,-1.418217107,,,
Rv2532c,,,,,,
Rv2533c,,,,1.019112986,,
Rv2534c,,,,,,
Rv2535c,,,,,,
Rv2536,,,,,,-1.437545203
Rv2537c,,-1.000660121,,-3.171094834,-2.928042507,
Rv2538c,,,,-1.753772249,-1.72053942,
Rv2539c,,,,,,
Rv2540c,,,,,,1.247572996
Rv2541,,-1.234438453,,,,
Rv2542,,,,-1.402976991,-1.180910224,-1.459025471
Rv2543,,-1.665292603,-1.270162136,-1.996215988,-2.343929719,-1.066863317
Rv2544,-1.32822473,-2.512408178,-1.932776041,-2.202555979,-3.002226474,-1.003199264
Rv2545,,-2.857750672,-2.184997454,-1.033146549,-2.032566468,-1.197872278
Rv2546,,-1.639691156,,,,
Rv2547,,-1.667742213,-1.453456785,,,-1.49434374
Rv2548,,-1.925331124,-1.535375,,-1.191918788,-1.686899131
Rv2548A,,,,,,
Rv2549c,,-1.158102921,-1.547105413,,-1.891438078,-1.762086824
Rv2550c,,,-1.033792465,,,-1.526930253
Rv2551c,,-2.278248079,-1.85415779,,-2.874523971,-1.001608341
Rv2552c,-2.027370963,-2.325134891,-1.714874038,-3.196874703,-3.485613012,
Rv2553c,-1.270665677,-1.530718214,-1.116999447,-3.00890932,-3.451951112,-1.031973449
Rv2554c,,,,-2.726678359,-2.973745422,
Rv2555c,,,,-2.153743089,-2.347463314,
Rv2556c,,,,,,-1.296322244
Rv2557,,-1.250528452,-2.218016021,,,-1.576186503
Rv2558,,,-2.192695177,1.895080813,1.084379386,-1.446953885
Rv2559c,,-1.049462451,,,-1.126568485,
Rv2560,,,,2.104625454,,-1.287777601
Rv2561,,,,,,-1.476877069
Rv2563,,,,,,-1.057247979
Rv2564,,,,,-1.151659187,-1.516130768
Rv2565,,,,,-1.45912228,-1.300544773
Rv2566,,-1.645955124,-1.337901633,-1.448678557,-2.153327058,-1.362739952
Rv2567,-1.597405263,-1.922779809,-1.831611659,-3.242899711,-5.31631598,-3.639959363
Rv2568c,,-1.278036273,-1.409276515,-1.748538212,-2.113957456,-1.917630264
